university_name,teaching,research,income,1,2,3,Cluster
Auckland University of Technology,17.3,9.8,28.5,79.92632376362153,14.393408710740218,55.778615123319796,2
Austral University of Chile,16.7,9.7,41.1,76.81308875355312,13.982800813424921,45.63675964615988,2
Belarusian State University,20.2,8.7,28.0,79.35833935729738,14.13299923250071,55.90271491354484,2
University of Belgrade,20.4,13.2,45.6,71.06030275728928,12.6155818978795,39.01321686634706,2
"Birla Institute of Technology and Science, Pilani",18.3,8.3,29.6,80.12560246342169,14.45194071337094,55.193921913436725,2
University of Bradford,18.7,15.9,32.7,73.15925853837862,7.979557254167184,49.3672201323303,2
University of Brighton,16.7,10.7,29.4,79.28098194294222,13.720757583799328,54.816024771430726,2
University of Bucharest,34.3,11.5,29.5,69.97152261709905,13.595901869598324,51.708860705355036,2
Budapest University of Technology and Economics,17.1,13.7,39.7,73.80218105965726,10.674988770700569,44.73761920064709,2
Cairo University,18.9,11.1,30.3,77.42639568286477,11.763016094851944,53.22947994020859,2
Capital Medical University,26.3,14.9,28.8,71.14041012855364,8.354590874087583,51.5766712398789,2
University of Castilla-La Mancha,18.4,10.3,29.7,78.5158390988939,12.87428699371207,54.21921192817613,2
University of Central Lancashire,15.7,9.4,28.9,80.99291283292898,15.401197387900687,56.09286989648138,2
University of Cergy-Pontoise,18.7,6.3,28.6,81.79088455709666,16.28801275826974,56.84568957796147,2
Chang Gung University,19.3,24.7,31.9,66.87340675913012,8.77568517050654,47.6396759003486,2
Carlos III University of Madrid,23.2,17.4,34.8,68.74439737263167,2.9871520822141164,45.763750589723344,2
Chiang Mai University,17.8,9.4,32.3,78.68321112089264,12.919145361768905,52.56143546049739,2
Chiba University,26.9,16.8,55.3,63.504925349300784,19.82192627680166,27.503082276448083,2
Chonbuk National University,19.7,14.7,33.3,73.26747828979488,7.638795534663531,48.96977504582192,2
Chonnam National University,17.5,11.7,31.4,77.40174573235053,11.728056460109084,52.44290420420799,2
Chulalongkorn University,23.8,14.1,37.8,70.0846098053779,5.885063720825255,44.195653145160016,2
Chung Yuan Christian University,15.9,22.1,41.9,67.95213057472415,11.461429213390337,40.42241834768723,2
Clemson University,21.4,19.7,35.8,67.76055647277244,3.792609857088905,44.573628408733846,2
Comenius University in Bratislava,23.0,10.3,28.0,76.67011796915013,12.161272100431669,54.61623738923179,2
Coventry University,17.1,7.7,29.1,81.41356567643001,15.71350066672927,56.22901104281683,2
Dalian University of Technology,22.6,19.0,93.3,73.87796189976845,57.63066721857385,24.352167320868908,3
University of Delhi,29.8,10.8,28.2,72.94835193233882,12.349940335087675,53.31681391283785,2
Dublin Institute of Technology,16.1,8.8,28.1,81.49050873261119,15.929085657060414,56.90042225874591,2
Ehime University,19.2,11.3,37.8,74.86344517278334,10.305991566931363,46.66736564438314,2
University of Electronic Science and Technology of China,20.5,12.9,28.0,76.0182278490298,11.150388086759708,54.147194256177116,2
Erciyes University,15.5,10.9,30.3,79.52362383870305,14.000796703456066,54.350296410325626,2
Federal University of Minas Gerais,27.9,15.4,30.7,69.221195141902,6.995239574709053,49.43185036999288,2
Federal University of Santa Catarina,26.0,12.2,42.9,69.24398630932369,10.217604664677717,40.248846975450356,2
Federal University of Viçosa,39.7,14.5,59.0,59.539128585971866,27.868122749773903,26.130421774485015,3
Feng Chia University,14.6,13.7,33.9,76.87770370369287,12.173429829000193,50.51747018571228,2
Florida Institute of Technology,20.4,13.5,33.4,73.74058732013908,7.96789770275649,49.14625543817107,2
Fu Jen Catholic University,14.4,9.8,47.0,77.15154466908024,18.332519812902984,42.15867005292028,2
Gdańsk University of Technology,15.5,9.5,36.8,78.66516123299459,13.91214038930919,49.57659970599813,2
Gifu University,25.4,16.9,32.8,68.58290911836808,3.877862961995941,47.32926799327393,2
Glasgow Caledonian University,17.1,10.4,29.9,79.10471252473056,13.449301788119584,54.386008357623005,2
University of Greenwich,15.7,9.5,30.0,80.54611416744874,14.879078145206591,55.118233669569065,2
Hacettepe University,21.0,11.8,28.2,76.49724383730829,11.507741754893473,54.26531783644369,2
University of Huddersfield,17.4,5.4,28.0,83.38682613300452,17.810291866381483,58.12514450385442,2
Hunan University,18.3,15.0,46.7,70.75430338314922,13.688670552464167,38.04744379257975,2
University of Ibadan,22.7,11.1,29.2,75.76281553848867,10.872680055044853,53.28032763115151,2
University of Indonesia,18.1,8.0,40.0,77.57054310805162,14.110313278242225,46.884030858277164,2
Inha University,20.7,20.0,64.7,65.1247616484302,29.32136922019317,21.774473193471795,3
I-Shou University,12.8,11.5,41.0,77.85115239456917,15.621512964686389,46.44477781793043,2
Istanbul University,26.0,23.3,100.0,72.92467479682496,64.39261551034507,26.412932744899038,3
Jagiellonian University,24.0,14.4,28.0,73.01759072763532,9.298226131161138,52.863438123722375,2
Jilin University,28.2,14.4,42.1,66.45019514784384,8.661450636869445,39.492932999807614,2
University of Jordan,19.0,7.7,28.8,80.48141296459009,14.962552993797225,55.95550925678857,2
Jordan University of Science and Technology,16.4,6.2,31.4,82.20462494834078,16.460974328783635,55.225780157136114,2
Juntendo University,32.3,10.5,51.1,66.45533332060562,19.149852172955214,33.928103415483434,2
K.N. Toosi University of Technology,20.9,18.1,45.5,66.94498371666904,10.751279023409213,36.697224356152766,2
Kaohsiung Medical University,20.6,22.2,33.2,67.30541700396851,5.920686662349971,46.5448025650145,2
Khon Kaen University,18.2,7.4,35.7,79.02872743811413,13.911550594935061,50.5802938632988,2
King Mongkut’s University of Technology Thonburi,18.2,11.4,70.3,74.17384335192676,36.17232321058691,27.171017672728805,3
Kingston University,16.9,12.1,28.5,78.45056459828022,13.214302040477827,54.98866194146277,2
Kobe University,27.8,15.4,45.1,65.22597606213968,10.532288602355242,36.47414377795181,2
Konkuk University,20.0,19.6,36.0,68.62369801433346,5.192277364407885,44.82658248927787,2
Kumamoto University,23.4,11.6,43.1,71.08612120489916,10.902087573474725,40.965784023145424,2
Kyungpook National University,21.1,16.0,34.9,70.9757153548049,5.397597657130331,46.68487558920066,2
Kyushu Institute of Technology,19.4,12.5,44.1,72.45237822104478,12.31135952235867,40.89923273618681,2
University of Latvia,22.6,10.2,28.3,76.84061427039472,12.12813535980968,54.470780966950656,2
Lille 1 University – Science and Technology,20.0,8.6,31.8,78.24577513676246,12.634551079523138,52.73063324912017,2
University of Lincoln,17.9,11.9,29.3,77.73923666408257,12.292256639395854,54.06749192308829,2
University of Ljubljana,24.9,13.6,32.3,71.57897568761189,6.771417477625597,49.07906826858551,2
University of Marrakech Cadi Ayyad,17.4,6.3,29.2,82.28587547481287,16.602686188487294,56.69880442825896,2
Miami University,19.2,15.7,30.2,73.87342154719884,8.96035669447318,51.52621822271356,2
University of Murcia,19.3,11.7,29.5,77.02977675857359,11.540797227193574,53.57897370791977,2
University of Nairobi,13.7,9.0,28.0,82.75877998195837,17.332470411159754,57.68683059064658,2
National Chengchi University,18.4,12.5,31.3,76.31872373024221,10.661753706224426,51.940860757081715,2
National Chung Hsing University,20.2,16.8,42.5,68.93619540993083,8.80922451391919,40.00759068580422,2
National Taipei University of Technology,17.8,14.6,81.3,74.78708413395204,46.4174734151487,24.623961107648817,3
National Taiwan Ocean University,18.1,21.0,49.3,66.02192681775273,15.388161471069616,33.56958910208538,2
National University of Córdoba,16.0,9.0,28.6,81.22319317710505,15.619555482141974,56.42124089023528,2
National University of Science and Technology (MISiS),24.8,17.5,67.2,64.94702940056315,31.532736357278935,20.05162359459074,3
National University of Sciences and Technology,21.4,7.0,31.3,78.92593753582798,13.728912368692331,53.56742426244216,2
Niigata University,21.9,10.1,33.0,75.67386508480504,10.262184783789221,50.5540779162703,2
Northumbria University,17.7,10.9,29.1,78.66740726188331,13.142626568453935,54.694497467511184,2
Northwestern Polytechnical University,23.4,15.4,28.0,72.58323930466051,8.89783421011272,52.63629765666811,2
Nottingham Trent University,16.5,8.9,28.4,81.084789039004,15.492773356640326,56.47987364803202,2
Oakland University,18.1,11.9,30.3,77.2770793275949,11.677709087320494,53.136172180204404,2
Ocean University of China,18.9,10.7,50.1,73.38169563633453,17.95138022329342,37.54795917768069,2
Ohio University,25.0,14.9,30.1,71.30778106213799,7.229013287982797,50.58040589626575,2
Okayama University,24.3,14.9,48.0,67.09881134103122,13.111117835471141,35.02857428138566,2
Osaka Prefecture University,21.6,10.2,41.5,73.53043137913028,11.46189714267601,43.468540108330245,2
University of Pardubice,15.9,11.9,28.3,79.24899605007981,14.074344749450258,55.55054069711749,2
University of Paris North – Paris 13,17.5,11.6,28.0,78.65637790150345,13.420130966913597,55.43787227927508,2
Paris-Sorbonne University – Paris 4,31.1,21.3,28.5,64.01156899582301,9.526894039555039,49.52407923014781,2
University of Patras,18.5,12.1,48.3,72.69120694909839,16.01410438022486,38.2145994193207,2
Polytechnic University of Valencia,20.3,12.7,43.8,71.81988432588929,11.589025561267508,40.735709803851336,2
Pontifical Catholic University of Paraná,18.4,6.5,28.0,82.0050160176437,16.52212323506741,57.339863141408344,2
Pontifical Catholic University of Rio Grande do Sul (PUCRS),21.1,10.9,52.3,71.77229724659787,19.08060053768002,35.06084945255465,2
Pontifical Catholic University of Valparaíso,18.4,8.0,44.3,76.58294189572112,15.816553882169618,43.50495137296823,2
Prince of Songkla University,15.3,7.0,31.6,82.14968267070404,16.409508415889988,55.03638440867226,2
Qatar University,9.9,10.3,55.2,79.05437126376644,26.383294875781644,39.11482594591399,2
Rio de Janeiro State University (UERJ),21.7,9.1,30.8,77.27989733153164,11.96565422286134,52.94897174430438,2
Rochester Institute of Technology,17.4,13.4,30.4,76.53621791056831,11.196061607145328,52.68644053441598,2
Saitama University,18.6,9.6,29.6,78.96965332347548,13.325359819322422,54.54458707469985,2
University of Salford,20.8,12.1,28.8,76.15639900812882,10.9989607414217,53.66166485905753,2
"University of Santiago, Chile (USACH)",17.6,11.3,31.0,77.7756830180325,12.082619810864676,52.91910298399809,2
São Paulo State University (UNESP),28.0,22.6,40.1,60.44855625454439,6.089331482532122,38.32154670824858,2
Savitribai Phule Pune University,38.3,12.4,29.3,67.79626727831906,16.212716617716474,51.73287207592082,2
University of Science and Technology Beijing,25.1,22.4,89.7,68.43971493047619,54.05274925009736,18.817099627965536,3
Sejong University,18.9,12.2,35.4,74.9879010418108,9.585579480267857,48.3795309628623,2
University of Seoul,22.8,17.5,28.9,70.99980401470336,7.486186752425473,51.26112939213221,2
Shahid Beheshti University,20.5,19.0,58.9,65.57381475996712,23.64349444771284,26.031183178411922,2
Shanghai University,19.1,16.1,45.7,69.56229765083697,12.145964147964674,38.03178078291741,2
Shantou University,17.6,9.1,30.7,79.53593187536633,13.767315460835968,54.10669549758173,2
Sheffield Hallam University,17.3,9.4,28.6,80.19081311145115,14.615069519145473,55.859156693929066,2
Sichuan University,25.0,18.4,90.8,71.82340375360107,55.08112975729577,22.03291093647652,3
University of Silesia in Katowice,17.7,8.0,28.1,81.2021447666538,15.64875273552689,56.773128567110525,2
Slovak University of Technology in Bratislava,23.3,8.6,33.2,76.07254465077634,11.28169990630629,50.77289209550808,2
Sogang University,21.5,24.8,46.8,61.31603891281313,12.843039977079965,33.16396160774352,2
Sophia University,22.0,9.4,29.5,77.33725548394472,12.23000551215057,53.88044840097616,2
University of South Africa,18.4,11.3,28.8,78.08146194998382,12.654827488308836,54.597048297991506,2
Southern Federal University,21.9,8.2,39.5,75.42692546954926,12.294716075381402,46.05799542004057,2
University of Southern Mississippi,21.0,11.8,39.9,72.93649326396465,9.651068350049057,44.150455489046266,2
University of Southern Queensland,18.4,13.1,28.8,76.74690685815919,11.580522652829755,53.91195615247652,2
Sultan Qaboos University,21.3,10.6,37.6,74.28497878939419,9.827703766544845,46.559563379744844,2
Suranaree University of Technology,21.1,11.6,38.1,73.47591279111634,9.14512857796844,45.72232756989493,2
University of Szeged,20.0,10.5,33.2,76.32964969877915,10.63195677722136,50.68062725686723,2
Taipei Medical University,25.7,21.7,42.2,61.936810990463954,6.876502213369923,37.01637847555878,2
Taras Shevchenko National University of Kyiv,27.9,11.0,28.0,73.72946151591977,11.756831102056223,53.58662679943669,2
Technical University of Madrid,21.8,14.6,38.3,70.67745845728827,6.434499080501669,44.040909196487064,2
Tokai University,17.9,7.6,34.4,79.39577088980577,13.957178122816206,51.62936339269253,2
Tokushima University,25.3,21.6,59.6,60.58170029877128,23.969665672138003,22.020873462204136,3
Tokyo University of Marine Science and Technology,27.9,12.4,57.9,66.68089718685826,23.41789349369269,28.294330957538165,2
Tokyo University of Science,23.0,24.1,37.6,63.02043272789092,5.481986877618246,41.354737037560895,2
Tomsk State University,34.8,20.8,44.0,57.3861187741218,12.758503139028567,34.76642454216154,2
Tottori University,24.3,10.1,34.5,73.95899548736301,9.454099673644198,48.750050878240074,2
Toyohashi University of Technology,22.0,18.9,50.3,64.99985265233364,14.924141537763534,31.96028057926075,2
Universiti Kebangsaan Malaysia,24.3,15.9,28.4,71.57201025578364,8.183376455464389,51.93296941715202,2
Universiti Putra Malaysia,25.3,20.9,34.2,65.11679128670028,2.122599347410318,44.8270765716919,2
Universiti Sains Malaysia,26.9,16.6,34.4,67.47659479275079,3.568954543929554,45.71277535876996,2
Universiti Teknologi MARA,15.2,7.7,28.3,82.75231515856333,17.102154129023447,57.48751859285917,2
Ural Federal University,24.8,10.6,35.6,72.97432046435733,8.841481522403031,47.471893999399846,2
V.N. Karazin Kharkiv National University,21.7,8.9,28.8,78.13051716387754,13.079188490857145,54.77497517183773,2
University of Vigo,18.4,10.5,38.1,75.87173784658704,11.463408927057536,47.048192564581676,2
Vilnius University,18.3,13.6,41.0,72.85950667068067,10.44839171969005,43.27580858608126,2
Warsaw University of Technology,19.4,8.5,47.4,75.16155773058283,17.00492012129156,40.5954793309856,2
Waseda University,23.6,14.6,32.4,71.45790825411837,6.077519227072718,48.85528419694567,2
University of West Bohemia,16.3,9.7,32.1,79.37368992338706,13.66689182891012,53.06855155678077,2
University of the West of England,16.9,11.2,28.5,79.11254375738933,13.734112834109578,55.334548660360554,2
University of Westminster,17.3,11.7,28.5,78.51497287337625,13.197636435241181,55.02068077080514,2
Xidian University,17.9,12.1,83.7,77.38791974160773,49.07166398001401,27.00075817662318,3
Yeungnam University,18.6,10.9,35.4,76.15872456096409,10.78131300171311,49.03973953054388,2
Yıldız Technical University,14.5,7.6,44.0,79.23697415815893,17.95911550436233,45.4567834798581,2
Yokohama National University,20.1,16.0,40.4,70.07238771102266,7.709196458834621,42.15707200328618,2
Yuan Ze University,16.2,18.3,39.8,70.93788561769671,9.926794042158718,43.23960865835042,2
